year;month;day;hora;marginalPT;marginalES;
2018;02;02;10;58.59;58.59;
2018;02;02;11;58.1;58.1;
2018;02;02;12;54.65;54.65;
2018;02;02;13;54.49;54.49;
2018;02;02;14;52.04;52.04;
2018;02;02;15;45.2;45.2;
2018;02;02;16;44.1;44.1;
2018;02;02;17;44.61;44.61;
2018;02;02;18;51.37;51.37;
2018;02;02;19;57.65;57.65;
2018;02;02;20;60.05;60.05;
2018;02;02;21;60.61;60.61;
2018;02;02;22;60.17;60.17;
2018;02;02;23;58.99;58.99;
2018;02;02;24;58.72;58.72;
2018;02;03;1;58.39;58.39;
2018;02;03;2;54.1;54.1;
2018;02;03;3;45.1;45.1;
2018;02;03;4;43.84;43.84;
2018;02;03;5;43.57;43.57;
2018;02;03;6;43.39;43.39;
2018;02;03;7;43.64;43.64;
2018;02;03;8;44.35;44.35;
2018;02;03;9;44.1;44.1;
2018;02;03;10;50.28;50.28;
2018;02;03;11;55.01;55.01;
2018;02;03;12;51.07;51.07;
2018;02;03;13;46.96;46.96;
2018;02;03;14;46.95;46.95;
2018;02;03;15;44.35;44.35;
2018;02;03;16;43.57;43.57;
2018;02;03;17;43.39;43.39;
2018;02;03;18;47.38;47.38;
2018;02;03;19;50.54;50.54;
2018;02;03;20;58.19;58.19;
2018;02;03;21;58.99;58.99;
2018;02;03;22;58.59;58.59;
2018;02;03;23;55.1;55.1;
2018;02;03;24;51;51;
2018;02;04;1;50.28;50.28;
2018;02;04;2;44.55;44.55;
2018;02;04;3;43.97;43.97;
2018;02;04;4;43.4;43.4;
2018;02;04;5;43.4;43.4;
2018;02;04;6;43.9;43.9;
2018;02;04;7;44.01;44.01;
2018;02;04;8;44.35;44.35;
2018;02;04;9;44.35;44.35;
2018;02;04;10;52.01;52.01;
2018;02;04;11;57.98;57.98;
2018;02;04;12;58.09;58.09;
2018;02;04;13;57.02;57.02;
2018;02;04;14;58.19;58.19;
2018;02;04;15;57.98;57.98;
2018;02;04;16;54.47;54.47;
2018;02;04;17;52.55;52.55;
2018;02;04;18;54.1;54.1;
2018;02;04;19;58.29;58.29;
2018;02;04;20;59.82;59.82;
2018;02;04;21;62.02;62.02;
2018;02;04;22;62.1;62.1;
2018;02;04;23;59.81;59.81;
2018;02;04;24;58.1;58.1;
2018;02;05;1;58.09;58.09;
2018;02;05;2;49.59;49.59;
2018;02;05;3;44.78;44.78;
2018;02;05;4;44.35;44.35;
2018;02;05;5;44.35;44.35;
2018;02;05;6;44.35;44.35;
2018;02;05;7;49.33;49.33;
2018;02;05;8;59.35;59.35;
2018;02;05;9;60.81;60.81;
2018;02;05;10;62.62;62.62;
2018;02;05;11;62.02;62.02;
2018;02;05;12;60.77;60.77;
2018;02;05;13;59.42;59.42;
2018;02;05;14;59.31;59.31;
2018;02;05;15;57.5;57.5;
2018;02;05;16;53.56;53.56;
2018;02;05;17;53.4;53.4;
2018;02;05;18;56.93;56.93;
2018;02;05;19;58.99;58.99;
2018;02;05;20;60.57;60.57;
2018;02;05;21;61.81;61.81;
2018;02;05;22;60.77;60.77;
2018;02;05;23;58.55;58.55;
2018;02;05;24;49.59;49.59;
2018;02;06;1;45.5;45.5;
2018;02;06;2;44.35;44.35;
2018;02;06;3;43.53;43.53;
2018;02;06;4;42.06;42.06;
2018;02;06;5;42.05;42.05;
2018;02;06;6;43.03;43.03;
2018;02;06;7;44.69;44.69;
2018;02;06;8;56.77;56.77;
2018;02;06;9;62.51;62.51;
2018;02;06;10;62.09;62.09;
2018;02;06;11;60.07;60.07;
2018;02;06;12;58.75;58.75;
2018;02;06;13;55.06;55.06;
2018;02;06;14;54.1;54.1;
2018;02;06;15;52.91;52.91;
2018;02;06;16;51.62;51.62;
2018;02;06;17;53.75;53.75;
2018;02;06;18;60.21;60.21;
2018;02;06;19;62.48;62.48;
2018;02;06;20;62.36;62.36;
2018;02;06;21;62.09;62.09;
2018;02;06;22;61.87;61.87;
2018;02;06;23;58.99;58.99;
2018;02;06;24;50.16;50.16;
2018;02;07;1;48.25;48.25;
2018;02;07;2;44.69;44.69;
2018;02;07;3;44.19;43.03;
2018;02;07;4;44.03;42.37;
2018;02;07;5;43.69;42.37;
2018;02;07;6;43.53;43.03;
2018;02;07;7;47.18;47.18;
2018;02;07;8;59.21;59.21;
2018;02;07;9;62.62;62.62;
2018;02;07;10;63.9;63.9;
2018;02;07;11;62.62;62.62;
2018;02;07;12;61.43;61.43;
2018;02;07;13;59.83;59.83;
2018;02;07;14;58.1;58.1;
2018;02;07;15;53.46;53.46;
2018;02;07;16;52.5;52.5;
2018;02;07;17;55.55;55.55;
2018;02;07;18;60.19;60.19;
2018;02;07;19;65.13;65.13;
2018;02;07;20;65.62;65.62;
2018;02;07;21;66.35;66.35;
2018;02;07;22;66.19;66.19;
2018;02;07;23;63.87;63.87;
2018;02;07;24;61.28;61.28;
2018;02;08;1;62.09;62.09;
2018;02;08;2;56.51;56.51;
2018;02;08;3;51;51;
2018;02;08;4;50.16;50.16;
2018;02;08;5;50.16;50.16;
2018;02;08;6;50.19;50.19;
2018;02;08;7;56.07;56.07;
2018;02;08;8;62.34;62.34;
2018;02;08;9;67.66;67.66;
2018;02;08;10;67.45;67.45;
2018;02;08;11;67.18;67.18;
2018;02;08;12;65.62;65.62;
2018;02;08;13;64.84;64.84;
2018;02;08;14;64.63;64.63;
2018;02;08;15;62.62;62.62;
2018;02;08;16;62.09;62.09;
2018;02;08;17;63;63;
2018;02;08;18;64.63;64.63;
2018;02;08;19;71.19;71.19;
2018;02;08;20;71.04;71.04;
2018;02;08;21;71.04;71.04;
2018;02;08;22;70.49;70.49;
2018;02;08;23;69.42;69.42;
2018;02;08;24;67.67;67.67;
2018;02;09;1;62.62;61.68;
2018;02;09;2;63.73;59.83;
2018;02;09;3;53.58;53.58;
2018;02;09;4;50.8;50.8;
2018;02;09;5;50.5;50.5;
2018;02;09;6;53.35;53.35;
2018;02;09;7;58.57;58.57;
2018;02;09;8;63.57;63.57;
2018;02;09;9;67.62;67.62;
2018;02;09;10;69.19;69.19;
2018;02;09;11;68;68;
2018;02;09;12;67.42;67.42;
2018;02;09;13;67.66;67.66;
2018;02;09;14;67.44;67.44;
2018;02;09;15;65;65;
2018;02;09;16;62.09;62.09;
2018;02;09;17;60.51;60.51;
2018;02;09;18;58.15;58.15;
2018;02;09;19;58.57;58.57;
2018;02;09;20;62.48;62.48;
2018;02;09;21;63.53;63.53;
2018;02;09;22;62.3;62.3;
2018;02;09;23;58.3;58.3;
2018;02;09;24;52;52;
2018;02;10;1;49.51;49.51;
2018;02;10;2;46.96;46.96;
2018;02;10;3;44.99;44.99;
2018;02;10;4;44.32;44.32;
2018;02;10;5;44.03;43.21;
2018;02;10;6;44.03;43.99;
2018;02;10;7;44.19;44.19;
2018;02;10;8;46.99;46.99;
2018;02;10;9;46.99;46.99;
2018;02;10;10;53;53;
2018;02;10;11;60.21;60.21;
2018;02;10;12;53.18;53.18;
2018;02;10;13;49.51;49.51;
2018;02;10;14;48;48;
2018;02;10;15;46.99;46.99;
2018;02;10;16;45.41;43.21;
2018;02;10;17;44.99;43.21;
2018;02;10;18;44.99;44.99;
2018;02;10;19;56.07;56.07;
2018;02;10;20;64.63;64.63;
2018;02;10;21;66.42;66.42;
2018;02;10;22;66.01;66.01;
2018;02;10;23;62.09;62.09;
2018;02;10;24;60.6;60.6;
2018;02;11;1;50.81;50.81;
2018;02;11;2;46.99;46.99;
2018;02;11;3;44.57;44.57;
2018;02;11;4;44.19;44.19;
2018;02;11;5;43.26;43.26;
2018;02;11;6;43.07;43.07;
2018;02;11;7;43.22;43.22;
2018;02;11;8;44.17;44.17;
2018;02;11;9;44.17;44.17;
2018;02;11;10;44.99;44.99;
2018;02;11;11;48.32;48.32;
2018;02;11;12;48.43;48.43;
2018;02;11;13;48;48;
2018;02;11;14;50.43;50.43;
2018;02;11;15;47.31;47.31;
2018;02;11;16;44.67;44.67;
2018;02;11;17;44.32;44.32;
2018;02;11;18;44.47;44.47;
2018;02;11;19;48.4;48.4;
2018;02;11;20;61.68;61.68;
2018;02;11;21;63.03;63.03;
2018;02;11;22;63.86;63.86;
2018;02;11;23;62.49;62.49;
2018;02;11;24;55.18;55.18;
2018;02;12;1;45;45;
2018;02;12;2;43.22;42.62;
2018;02;12;3;42.12;42.12;
2018;02;12;4;40.26;40.26;
2018;02;12;5;40.26;40.26;
2018;02;12;6;41.7;41.7;
2018;02;12;7;47.57;47.57;
2018;02;12;8;58.87;58.87;
2018;02;12;9;61.11;61.11;
2018;02;12;10;62.09;62.09;
2018;02;12;11;62.25;62.25;
2018;02;12;12;61.28;61.28;
2018;02;12;13;60.65;60.65;
2018;02;12;14;60.07;60.07;
2018;02;12;15;59.92;59.92;
2018;02;12;16;55.21;55.21;
2018;02;12;17;54.95;54.95;
2018;02;12;18;58.64;58.64;
2018;02;12;19;61.44;61.44;
2018;02;12;20;64;64;
2018;02;12;21;65.01;65.01;
2018;02;12;22;64.99;64.99;
2018;02;12;23;62.28;62.28;
2018;02;12;24;61.01;61.01;
2018;02;13;1;60.05;60.05;
2018;02;13;2;48.4;48.4;
2018;02;13;3;44.32;44.32;
2018;02;13;4;42.79;42.79;
2018;02;13;5;41.71;41.71;
2018;02;13;6;41.71;41.71;
2018;02;13;7;43.99;43.99;
2018;02;13;8;56.81;56.81;
2018;02;13;9;60.69;60.69;
2018;02;13;10;60.45;61.28;
2018;02;13;11;60.05;60.05;
2018;02;13;12;52.8;52.8;
2018;02;13;13;49.62;49.62;
2018;02;13;14;49.3;49.3;
2018;02;13;15;45.56;45.56;
2018;02;13;16;43.99;43.99;
2018;02;13;17;45.36;45.36;
2018;02;13;18;49.85;49.85;
2018;02;13;19;54.38;54.38;
2018;02;13;20;60.61;60.61;
2018;02;13;21;61.92;61.92;
2018;02;13;22;61.48;61.48;
2018;02;13;23;58.19;58.19;
2018;02;13;24;47.06;47.06;
2018;02;14;1;41.85;41.85;
2018;02;14;2;40.99;39.89;
2018;02;14;3;38.85;38.85;
2018;02;14;4;37.14;35.75;
2018;02;14;5;37;35.91;
2018;02;14;6;37.17;37.17;
2018;02;14;7;42.82;42.82;
2018;02;14;8;49.47;49.47;
2018;02;14;9;58.8;58.8;
2018;02;14;10;57.19;57.19;
2018;02;14;11;56.96;56.96;
2018;02;14;12;50.81;50.81;
2018;02;14;13;48.41;48.41;
2018;02;14;14;47.48;47.48;
2018;02;14;15;45.99;45.99;
2018;02;14;16;45;45;
2018;02;14;17;45.99;45.99;
2018;02;14;18;45.75;45.75;
2018;02;14;19;52.08;52.08;
2018;02;14;20;60.54;60.54;
2018;02;14;21;61.87;61.87;
2018;02;14;22;61.11;61.11;
2018;02;14;23;57.19;57.19;
2018;02;14;24;44.93;44.93;
2018;02;15;1;43.22;42.3;
2018;02;15;2;43.22;41.7;
2018;02;15;3;42.84;39.88;
2018;02;15;4;42.59;39.6;
2018;02;15;5;42.72;39.88;
2018;02;15;6;42.72;41.7;
2018;02;15;7;43.98;43.98;
2018;02;15;8;53.99;53.99;
2018;02;15;9;58.3;58.3;
2018;02;15;10;59.68;59.68;
2018;02;15;11;59.83;59.83;
2018;02;15;12;59.68;59.68;
2018;02;15;13;59.01;59.01;
2018;02;15;14;59.94;59.94;
2018;02;15;15;59.68;59.68;
2018;02;15;16;59.94;59.94;
2018;02;15;17;60.18;60.18;
2018;02;15;18;60.53;60.53;
2018;02;15;19;61.28;61.28;
2018;02;15;20;63.7;63.7;
2018;02;15;21;65.03;65.03;
2018;02;15;22;64.63;64.63;
2018;02;15;23;61.9;61.9;
2018;02;15;24;60.19;60.19;
2018;02;16;1;60.69;60.69;
2018;02;16;2;60;60;
2018;02;16;3;56.91;56.91;
2018;02;16;4;52.8;52.8;
2018;02;16;5;51.14;51.14;
2018;02;16;6;54.87;54.87;
2018;02;16;7;60.38;60.38;
2018;02;16;8;61.4;61.4;
2018;02;16;9;62.19;62.19;
2018;02;16;10;62.28;62.28;
2018;02;16;11;62.09;62.09;
2018;02;16;12;61.39;61.39;
2018;02;16;13;60.75;60.75;
2018;02;16;14;60.69;60.69;
2018;02;16;15;60.21;60.21;
2018;02;16;16;60.08;59.01;
2018;02;16;17;60.01;60.01;
2018;02;16;18;60.05;60.05;
2018;02;16;19;60.69;60.69;
2018;02;16;20;62.55;62.55;
2018;02;16;21;62.61;62.61;
2018;02;16;22;62.59;62.59;
2018;02;16;23;61.65;61.65;
2018;02;16;24;61.87;61.87;
2018;02;17;1;61.57;61.57;
2018;02;17;2;60.69;60.69;
2018;02;17;3;58.01;58.01;
2018;02;17;4;51.13;51.13;
2018;02;17;5;46.96;46.96;
2018;02;17;6;44.34;44.34;
2018;02;17;7;43.84;43.84;
2018;02;17;8;44.43;44.43;
2018;02;17;9;44.43;44.43;
2018;02;17;10;50;50;
2018;02;17;11;59.01;59.01;
2018;02;17;12;50.26;50.26;
2018;02;17;13;46.95;46.95;
2018;02;17;14;46.96;46.96;
2018;02;17;15;45;45;
2018;02;17;16;44.14;44.14;
2018;02;17;17;43.07;43.07;
2018;02;17;18;44.99;44.99;
2018;02;17;19;49.77;49.77;
2018;02;17;20;57.01;57.01;
2018;02;17;21;60.38;60.38;
2018;02;17;22;60.05;60.05;
2018;02;17;23;55.01;55.01;
2018;02;17;24;54.34;54.34;
2018;02;18;1;55.09;55.09;
2018;02;18;2;47.42;47.42;
2018;02;18;3;44.43;44.43;
2018;02;18;4;43.31;43.31;
2018;02;18;5;42.99;42.99;
2018;02;18;6;43.14;43.14;
2018;02;18;7;43.31;43.31;
2018;02;18;8;44.09;44.09;
2018;02;18;9;44.09;44.09;
2018;02;18;10;47.42;47.42;
2018;02;18;11;51.23;51.23;
2018;02;18;12;55.01;55.01;
2018;02;18;13;51.5;51.5;
2018;02;18;14;56.01;56.01;
2018;02;18;15;52.15;52.15;
2018;02;18;16;47.42;47.42;
2018;02;18;17;45.01;45.01;
2018;02;18;18;47.42;47.42;
2018;02;18;19;56.01;56.01;
2018;02;18;20;61.11;61.11;
2018;02;18;21;61.96;61.96;
2018;02;18;22;62.19;62.19;
2018;02;18;23;61.89;61.89;
2018;02;18;24;60.45;60.45;
2018;02;19;1;58.58;58.58;
2018;02;19;2;49.06;49.06;
2018;02;19;3;45.59;45.59;
2018;02;19;4;45.4;45.4;
2018;02;19;5;45.4;45.4;
2018;02;19;6;45.59;45.59;
2018;02;19;7;53;53;
2018;02;19;8;59.89;59.89;
2018;02;19;9;61.28;61.28;
2018;02;19;10;61.63;61.63;
2018;02;19;11;61.28;61.28;
2018;02;19;12;60.84;60.84;
2018;02;19;13;60.39;60.39;
2018;02;19;14;60.69;60.69;
2018;02;19;15;60.05;60.05;
2018;02;19;16;59.08;59.08;
2018;02;19;17;57;57;
2018;02;19;18;59.92;59.92;
2018;02;19;19;62.28;62.28;
2018;02;19;20;62.04;62.04;
2018;02;19;21;60.88;60.88;
2018;02;19;22;60.38;60.38;
2018;02;19;23;56.54;56.54;
2018;02;19;24;51.4;51.4;
2018;02;20;1;50.68;50.68;
2018;02;20;2;46.95;46.95;
2018;02;20;3;45.19;42.43;
2018;02;20;4;43.14;42.41;
2018;02;20;5;43.13;42.21;
2018;02;20;6;42.41;42.41;
2018;02;20;7;47.19;47.19;
2018;02;20;8;60.05;60.05;
2018;02;20;9;61.92;61.92;
2018;02;20;10;61.85;61.85;
2018;02;20;11;59.89;59.89;
2018;02;20;12;56.1;56.1;
2018;02;20;13;53.38;53.38;
2018;02;20;14;51.67;51.67;
2018;02;20;15;50.7;50.7;
2018;02;20;16;49.87;49.87;
2018;02;20;17;50.25;50.25;
2018;02;20;18;53.51;53.51;
2018;02;20;19;60.05;60.05;
2018;02;20;20;59.62;59.62;
2018;02;20;21;59.89;59.89;
2018;02;20;22;57.65;57.65;
2018;02;20;23;50;50;
2018;02;20;24;44.22;44.22;
2018;02;21;1;42.4;42.4;
2018;02;21;2;41.79;39.15;
2018;02;21;3;41.29;38.65;
2018;02;21;4;41.29;37.86;
2018;02;21;5;41.79;37.33;
2018;02;21;6;41.79;39.06;
2018;02;21;7;45.65;45.65;
2018;02;21;8;59.13;59.13;
2018;02;21;9;60.69;60.69;
2018;02;21;10;60.49;60.49;
2018;02;21;11;55.51;55.51;
2018;02;21;12;49.71;49.71;
2018;02;21;13;47.65;47.65;
2018;02;21;14;46.06;46.06;
2018;02;21;15;45.4;44.4;
2018;02;21;16;45.19;44.97;
2018;02;21;17;47.41;47.41;
2018;02;21;18;55.43;55.43;
2018;02;21;19;58.93;58.93;
2018;02;21;20;60.36;60.36;
2018;02;21;21;60.29;60.29;
2018;02;21;22;60.03;60.03;
2018;02;21;23;55.01;55.01;
2018;02;21;24;47.92;47.92;
2018;02;22;1;46.01;46.01;
2018;02;22;2;43.69;43.69;
2018;02;22;3;42.87;42.87;
2018;02;22;4;42.8;42.8;
2018;02;22;5;42.7;42.7;
2018;02;22;6;42.85;42.85;
2018;02;22;7;49.93;49.93;
2018;02;22;8;59.19;59.19;
2018;02;22;9;60.97;60.97;
2018;02;22;10;60.07;60.07;
2018;02;22;11;58.69;58.69;
2018;02;22;12;58.69;58.69;
2018;02;22;13;56.3;56.3;
2018;02;22;14;53.9;53.9;
2018;02;22;15;51.2;49.93;
2018;02;22;16;57.65;47.65;
2018;02;22;17;53.9;49.8;
2018;02;22;18;56.34;56.34;
2018;02;22;19;59.98;59.98;
2018;02;22;20;61.61;61.61;
2018;02;22;21;61.54;61.54;
2018;02;22;22;61.48;61.48;
2018;02;22;23;59.19;59.19;
2018;02;22;24;56.01;56.01;
2018;02;23;1;49.8;49.8;
2018;02;23;2;47.11;47.11;
2018;02;23;3;45.94;45.9;
2018;02;23;4;44.79;44.79;
2018;02;23;5;44.79;44.79;
2018;02;23;6;45.94;45.94;
2018;02;23;7;52.25;52.25;
2018;02;23;8;61.62;61.62;
2018;02;23;9;62.44;63.03;
2018;02;23;10;61.88;61.88;
2018;02;23;11;61.6;61.6;
2018;02;23;12;60.96;60.96;
2018;02;23;13;61.25;61.25;
2018;02;23;14;61.45;61.45;
2018;02;23;15;61.12;61.12;
2018;02;23;16;60.96;60.96;
2018;02;23;17;61.03;61.03;
2018;02;23;18;60.74;60.74;
2018;02;23;19;61.87;61.87;
2018;02;23;20;63.79;63.79;
2018;02;23;21;63.85;63.85;
2018;02;23;22;63.8;63.8;
2018;02;23;23;62.01;62.01;
2018;02;23;24;62.01;62.01;
2018;02;24;1;61.34;61.34;
2018;02;24;2;60.21;60.21;
2018;02;24;3;58.1;58.1;
2018;02;24;4;55.35;55.35;
2018;02;24;5;53.86;53.86;
2018;02;24;6;53.58;53.58;
2018;02;24;7;55;55;
2018;02;24;8;58;58;
2018;02;24;9;55.01;55.01;
2018;02;24;10;60.25;60.25;
2018;02;24;11;60.85;60.85;
2018;02;24;12;61.48;61.48;
2018;02;24;13;61.34;61.34;
2018;02;24;14;61.05;61.05;
2018;02;24;15;60.85;60.85;
2018;02;24;16;59.83;59.83;
2018;02;24;17;58.68;58.68;
2018;02;24;18;59.01;59.01;
2018;02;24;19;60.65;60.65;
2018;02;24;20;62.11;62.11;
2018;02;24;21;62.94;62.94;
2018;02;24;22;62.58;62.58;
2018;02;24;23;62.09;62.09;
2018;02;24;24;62.11;62.11;
2018;02;25;1;62.28;62.28;
2018;02;25;2;60.96;60.96;
2018;02;25;3;59;59;
2018;02;25;4;55.01;55.01;
2018;02;25;5;54.1;54.1;
2018;02;25;6;52.41;52.41;
2018;02;25;7;51.26;51.26;
2018;02;25;8;55.11;55.11;
2018;02;25;9;54.1;54.1;
2018;02;25;10;59.95;59.95;
2018;02;25;11;60.45;60.45;
2018;02;25;12;60.6;60.6;
2018;02;25;13;60.21;60.21;
2018;02;25;14;60.43;60.43;
2018;02;25;15;60;60;
2018;02;25;16;57.01;57.01;
2018;02;25;17;51.26;51.26;
2018;02;25;18;51.64;51.64;
2018;02;25;19;59.08;59.08;
2018;02;25;20;62.83;62.83;
2018;02;25;21;62.94;62.94;
2018;02;25;22;62.94;62.94;
2018;02;25;23;61.87;61.87;
2018;02;25;24;55.69;55.69;
2018;02;26;1;50.64;50.64;
2018;02;26;2;47;47;
2018;02;26;3;46.27;46.27;
2018;02;26;4;44.22;44.07;
2018;02;26;5;44.61;44.61;
2018;02;26;6;46.44;46.44;
2018;02;26;7;53.97;53.97;
2018;02;26;8;62.44;62.44;
2018;02;26;9;64.97;64.97;
2018;02;26;10;65.62;65.62;
2018;02;26;11;64.28;64.28;
2018;02;26;12;63.3;63.3;
2018;02;26;13;61.87;61.87;
2018;02;26;14;61.97;61.97;
2018;02;26;15;61.05;61.05;
2018;02;26;16;60.61;60.61;
2018;02;26;17;60.05;60.05;
2018;02;26;18;62.1;62.1;
2018;02;26;19;64.13;64.13;
2018;02;26;20;66.15;66.15;
2018;02;26;21;70.76;70.76;
2018;02;26;22;64.63;64.63;
2018;02;26;23;63.03;63.03;
2018;02;26;24;61.01;61.01;
2018;02;27;1;57.95;57.95;
2018;02;27;2;54.4;54.4;
2018;02;27;3;49.79;49.79;
2018;02;27;4;49.55;49.55;
2018;02;27;5;49.44;49.44;
2018;02;27;6;49.9;49.9;
2018;02;27;7;55.15;55.15;
2018;02;27;8;65.02;65.02;
2018;02;27;9;66.15;66.15;
2018;02;27;10;70;70;
2018;02;27;11;70.82;70.82;
2018;02;27;12;70.03;70.03;
2018;02;27;13;71.01;71.01;
2018;02;27;14;71.04;71.04;
2018;02;27;15;70.82;70.82;
2018;02;27;16;65.84;65.84;
2018;02;27;17;69.68;69.68;
2018;02;27;18;67.49;67.49;
2018;02;27;19;66;66;
2018;02;27;20;71.88;71.88;
2018;02;27;21;74.15;74.15;
2018;02;27;22;72;72;
2018;02;27;23;67.08;67.08;
2018;02;27;24;63.12;63.12;
2018;02;28;1;61.05;61.05;
2018;02;28;2;59.18;59.18;
2018;02;28;3;51.5;51.5;
2018;02;28;4;49.44;49.44;
2018;02;28;5;47.51;47.51;
2018;02;28;6;48;48;
2018;02;28;7;49.79;49.79;
2018;02;28;8;61.01;61.01;
2018;02;28;9;62.01;62.01;
2018;02;28;10;62.48;62.48;
2018;02;28;11;62.09;62.09;
2018;02;28;12;61.28;61.28;
2018;02;28;13;61.68;61.68;
2018;02;28;14;61.48;61.48;
2018;02;28;15;60.05;60.05;
2018;02;28;16;58.93;58.93;
2018;02;28;17;58.19;58.19;
2018;02;28;18;55.25;55.25;
2018;02;28;19;55.25;55.25;
2018;02;28;20;60.57;60.57;
2018;02;28;21;62.88;62.88;
2018;02;28;22;62.28;62.28;
2018;02;28;23;59.59;59.59;
2018;02;28;24;49.79;49.79;
2018;03;01;1;50.01;50.01;
2018;03;01;2;45.02;45.02;
2018;03;01;3;44.51;44.51;
2018;03;01;4;44.51;44.51;
2018;03;01;5;44.27;44.27;
2018;03;01;6;44.51;44.51;
2018;03;01;7;45.01;45.01;
2018;03;01;8;56.01;56.01;
2018;03;01;9;60.84;60.84;
2018;03;01;10;63.83;63.83;
2018;03;01;11;63.53;63.53;
2018;03;01;12;61.48;61.48;
2018;03;01;13;59.01;59.01;
2018;03;01;14;56.01;56.01;
2018;03;01;15;53.53;53.53;
2018;03;01;16;49.73;49.73;
2018;03;01;17;45.01;45.01;
2018;03;01;18;44.52;44.52;
2018;03;01;19;44.62;44.62;
2018;03;01;20;53.04;53.04;
2018;03;01;21;56.51;56.51;
2018;03;01;22;56.01;56.01;
2018;03;01;23;52.26;52.26;
2018;03;01;24;44.52;44.52;
2018;03;02;1;37.45;37.45;
2018;03;02;2;40.68;36.68;
2018;03;02;3;40.91;36.68;
2018;03;02;4;40.91;37;
2018;03;02;5;40.91;39.5;
2018;03;02;6;42.82;42.82;
2018;03;02;7;51.09;51.09;
2018;03;02;8;57.57;57.57;
2018;03;02;9;62.09;62.09;
2018;03;02;10;65;65;
2018;03;02;11;65;65;
2018;03;02;12;64.13;64.13;
2018;03;02;13;63.53;63.53;
2018;03;02;14;61.68;61.68;
2018;03;02;15;58.07;58.07;
2018;03;02;16;55.19;55.19;
2018;03;02;17;50.25;50.25;
2018;03;02;18;46;46;
2018;03;02;19;44.62;44.62;
2018;03;02;20;47.73;47.73;
2018;03;02;21;52.19;52.19;
2018;03;02;22;52.19;52.19;
2018;03;02;23;46.95;46.95;
2018;03;02;24;41.18;41.18;
2018;03;03;1;42;42;
2018;03;03;2;38.85;38.85;
2018;03;03;3;38.2;38.2;
2018;03;03;4;36.68;36.68;
2018;03;03;5;36.23;36.23;
2018;03;03;6;36.36;36.36;
2018;03;03;7;36.61;36.61;
2018;03;03;8;38;38;
2018;03;03;9;38;38;
2018;03;03;10;45.19;45.19;
2018;03;03;11;48.39;48.39;
2018;03;03;12;46.46;46.46;
2018;03;03;13;44.45;44.45;
2018;03;03;14;43.29;43.29;
2018;03;03;15;40.89;40.89;
2018;03;03;16;40.37;40.37;
2018;03;03;17;41.7;41.7;
2018;03;03;18;44.92;44.92;
2018;03;03;19;52.52;52.52;
2018;03;03;20;63.14;63.14;
2018;03;03;21;56.56;56.56;
2018;03;03;22;57.45;57.45;
2018;03;03;23;52;52;
2018;03;03;24;50.48;50.48;
2018;03;04;1;50;50;
2018;03;04;2;45.94;45.94;
2018;03;04;3;42;42;
2018;03;04;4;38.85;38.85;
2018;03;04;5;38.6;37.91;
2018;03;04;6;38.6;38.6;
2018;03;04;7;39.1;39.1;
2018;03;04;8;39.81;39.81;
2018;03;04;9;40;40;
2018;03;04;10;46;46;
2018;03;04;11;49;49;
2018;03;04;12;50;50;
2018;03;04;13;50.45;50.45;
2018;03;04;14;49.29;49.29;
2018;03;04;15;46.46;46.46;
2018;03;04;16;40.16;40.16;
2018;03;04;17;38.85;38.85;
2018;03;04;18;40.6;40.6;
2018;03;04;19;45.84;45.84;
2018;03;04;20;53.21;53.21;
2018;03;04;21;52.14;52.14;
2018;03;04;22;46.02;46.02;
2018;03;04;23;45.94;45.94;
2018;03;04;24;42;42;
2018;03;05;1;39.1;39.1;
2018;03;05;2;38.37;38.37;
2018;03;05;3;36.19;36.19;
2018;03;05;4;34.39;34.39;
2018;03;05;5;33;33;
2018;03;05;6;38.2;38.2;
2018;03;05;7;40.22;40.22;
2018;03;05;8;50.69;51.17;
2018;03;05;9;50.69;60;
2018;03;05;10;51.04;62.48;
2018;03;05;11;52.39;62;
2018;03;05;12;54.54;59.9;
2018;03;05;13;54.89;56.08;
2018;03;05;14;53.69;55.03;
2018;03;05;15;52.39;54.01;
2018;03;05;16;51.94;55.1;
2018;03;05;17;50.79;55.01;
2018;03;05;18;51.19;54.94;
2018;03;05;19;51.04;56.68;
2018;03;05;20;52.39;63.39;
2018;03;05;21;55.24;62.48;
2018;03;05;22;54.96;54.96;
2018;03;05;23;52.01;52.01;
2018;03;05;24;49.08;49.08;
2018;03;06;1;40.25;40.25;
2018;03;06;2;38.1;38.1;
2018;03;06;3;37.39;37.39;
2018;03;06;4;36.61;36.61;
2018;03;06;5;36.91;36.91;
2018;03;06;6;38.76;38.76;
2018;03;06;7;39.96;39.96;
2018;03;06;8;52.39;52.39;
2018;03;06;9;52.89;59.95;
2018;03;06;10;54.54;59.39;
2018;03;06;11;55.94;59.24;
2018;03;06;12;55.03;55.03;
2018;03;06;13;52.39;52.39;
2018;03;06;14;50.07;50.07;
2018;03;06;15;48.98;48.98;
2018;03;06;16;48.76;48.76;
2018;03;06;17;49.42;49.42;
2018;03;06;18;53.99;53.99;
2018;03;06;19;54.58;59.14;
2018;03;06;20;56.56;64.63;
2018;03;06;21;59.9;59.9;
2018;03;06;22;56.58;56.58;
2018;03;06;23;52.39;52.39;
2018;03;06;24;48.01;48.01;
2018;03;07;1;41.83;41.83;
2018;03;07;2;40.14;39.8;
2018;03;07;3;39.46;37.81;
