year;month;day;hora;marginalPT;marginalES
2019;09;05;13;39;39
2019;09;05;14;41.21;41.21
2019;09;05;15;39.07;39.07
2019;09;05;16;39.51;39.51
2019;09;05;17;39.54;39.54
2019;09;05;18;40.46;40.46
2019;09;05;19;38.23;38.23
2019;09;05;20;40.14;40.14
2019;09;05;21;41.01;41.01
2019;09;05;22;43.65;43.65
2019;09;05;23;38;38
2019;09;05;24;33;33
2019;09;06;1;31.75;31.75
2019;09;06;2;28.5;28.5
2019;09;06;3;27.9;27.9
2019;09;06;4;27;27
2019;09;06;5;26.21;26.21
2019;09;06;6;27.1;27.1
2019;09;06;7;30.5;30.5
2019;09;06;8;38.23;38.23
2019;09;06;9;39.07;39.07
2019;09;06;10;39.02;39.02
2019;09;06;11;37.88;37.88
2019;09;06;12;38;38
2019;09;06;13;40.26;40.26
2019;09;06;14;41.4;41.4
2019;09;06;15;41.43;41.43
2019;09;06;16;41.06;41.06
2019;09;06;17;41.06;41.06
2019;09;06;18;40.74;40.74
2019;09;06;19;40.51;39.75
2019;09;06;20;40.46;40.46
2019;09;06;21;40.51;40.51
2019;09;06;22;41.06;41.06
2019;09;06;23;37.89;37.89
2019;09;06;24;34.07;34.07
2019;09;07;1;32.01;32.01
2019;09;07;2;30;30
2019;09;07;3;29.44;29.44
2019;09;07;4;28;28
2019;09;07;5;27.09;27.09
2019;09;07;6;27.1;27.1
2019;09;07;7;28;28
2019;09;07;8;30.5;30.5
2019;09;07;9;31.75;31.75
2019;09;07;10;37.51;37.51
2019;09;07;11;34.92;34.92
2019;09;07;12;36.99;36.99
2019;09;07;13;36;36
2019;09;07;14;35.05;35.05
2019;09;07;15;32.19;32.19
2019;09;07;16;31.75;31.55
2019;09;07;17;31.75;28.3
2019;09;07;18;31.75;30.64
2019;09;07;19;33.56;33.56
2019;09;07;20;35.79;35.79
2019;09;07;21;39.45;39.45
2019;09;07;22;40.26;40.26
2019;09;07;23;37.98;37.98
2019;09;07;24;34.78;34.78
2019;09;08;1;34.46;34.46
2019;09;08;2;32.61;32.61
2019;09;08;3;28.5;28.5
2019;09;08;4;27.1;27.1
2019;09;08;5;27.1;27.1
2019;09;08;6;27.9;27.9
2019;09;08;7;28;28
2019;09;08;8;29.07;29.07
2019;09;08;9;28.3;28.3
2019;09;08;10;32;32
2019;09;08;11;32.75;32.75
2019;09;08;12;35;35
2019;09;08;13;35.46;35.46
2019;09;08;14;36.64;36.64
2019;09;08;15;38.2;38.2
2019;09;08;16;35.5;35.5
2019;09;08;17;34.24;34.24
2019;09;08;18;33.88;33.88
2019;09;08;19;36.13;36.13
2019;09;08;20;41.06;41.06
2019;09;08;21;43.4;43.4
2019;09;08;22;45.49;45.49
2019;09;08;23;42.65;42.65
2019;09;08;24;40.01;40.01
2019;09;09;1;46.77;46.77
2019;09;09;2;45.78;45.78
2019;09;09;3;45.23;45.23
2019;09;09;4;44.94;44.94
2019;09;09;5;41.75;41.75
2019;09;09;6;39.81;39.81
2019;09;09;7;42.45;42.45
2019;09;09;8;47;47
2019;09;09;9;48.58;48.58
2019;09;09;10;50.07;50.07
2019;09;09;11;48.07;48.07
2019;09;09;12;46.77;46.77
2019;09;09;13;46;46
2019;09;09;14;45.23;45.23
2019;09;09;15;42.64;42.64
2019;09;09;16;42.23;42.23
2019;09;09;17;41.6;41.6
2019;09;09;18;43.31;43.31
2019;09;09;19;40;40
2019;09;09;20;40.09;40.09
2019;09;09;21;41.24;41.24
2019;09;09;22;43;43
2019;09;09;23;39;39
2019;09;09;24;34.35;34.35
2019;09;10;1;33.01;33.01
2019;09;10;2;32.45;32.45
2019;09;10;3;31;31
2019;09;10;4;29;29
2019;09;10;5;27.56;27.56
2019;09;10;6;28;28
2019;09;10;7;33;33
2019;09;10;8;37.54;37.54
2019;09;10;9;41.04;41.04
2019;09;10;10;41;41
2019;09;10;11;36;36
2019;09;10;12;32.6;32.6
2019;09;10;13;32.98;32.98
2019;09;10;14;32.88;32.88
2019;09;10;15;31.3;31.3
2019;09;10;16;32.01;32.01
2019;09;10;17;32.06;32.06
2019;09;10;18;34.01;34.01
2019;09;10;19;34.92;34.92
2019;09;10;20;37.58;37.58
2019;09;10;21;43.29;43.29
2019;09;10;22;42.75;42.75
2019;09;10;23;35.89;35.89
2019;09;10;24;31.7;31.7
2019;09;11;1;31.25;31.25
2019;09;11;2;30.23;30.23
2019;09;11;3;28.29;28.29
2019;09;11;4;26.1;26.1
2019;09;11;5;26;26
2019;09;11;6;26.07;26.07
2019;09;11;7;33.75;33.75
2019;09;11;8;35.56;35.56
2019;09;11;9;39.12;39.12
2019;09;11;10;39.82;39.82
2019;09;11;11;36.29;36.29
2019;09;11;12;33.94;33.94
2019;09;11;13;32.07;32.07
2019;09;11;14;34.2;34.2
2019;09;11;15;34.73;34.73
2019;09;11;16;35.72;33.91
2019;09;11;17;35.84;35.16
2019;09;11;18;35;34.9
2019;09;11;19;37.34;37.34
2019;09;11;20;39.67;39.67
2019;09;11;21;41.1;41.1
2019;09;11;22;42;42
2019;09;11;23;36.48;36.48
2019;09;11;24;36;36
2019;09;12;1;32.9;32.9
2019;09;12;2;30;30
2019;09;12;3;29.07;29.07
2019;09;12;4;28.75;28.75
2019;09;12;5;28.75;28.75
2019;09;12;6;29.55;29.55
2019;09;12;7;41.51;41.51
2019;09;12;8;43.57;43.57
2019;09;12;9;43;43
2019;09;12;10;44.1;44.1
2019;09;12;11;43.93;43.93
2019;09;12;12;41.97;41.97
2019;09;12;13;40.99;40.99
2019;09;12;14;41.51;41.51
2019;09;12;15;39.54;39.54
2019;09;12;16;40.51;38.87
2019;09;12;17;40.5;38.49
2019;09;12;18;39.9;39.9
2019;09;12;19;42;42
2019;09;12;20;42.57;42.57
2019;09;12;21;44.07;44.07
2019;09;12;22;41.51;41.51
2019;09;12;23;38.05;38.05
2019;09;12;24;37.5;37.5
2019;09;13;1;33.8;33.8
2019;09;13;2;31.25;31.25
2019;09;13;3;30.09;30.09
2019;09;13;4;30;30
2019;09;13;5;29.61;29.61
2019;09;13;6;30.01;30.01
2019;09;13;7;40.01;40.01
2019;09;13;8;43.98;43.98
2019;09;13;9;43.59;43.59
2019;09;13;10;44.69;44.69
2019;09;13;11;43.65;43.65
2019;09;13;12;42.21;42.21
2019;09;13;13;42;42
2019;09;13;14;41.01;41.01
2019;09;13;15;38.01;38.01
2019;09;13;16;36.25;36.25
2019;09;13;17;37.53;37.53
2019;09;13;18;42.01;42.01
2019;09;13;19;42.01;42.01
2019;09;13;20;42.42;42.42
2019;09;13;21;44.44;44.44
2019;09;13;22;44.91;44.91
2019;09;13;23;42.02;42.02
2019;09;13;24;39;39
2019;09;14;1;39.7;39.7
2019;09;14;2;32.5;32.5
2019;09;14;3;32.07;32.07
2019;09;14;4;31.09;31.09
2019;09;14;5;30.91;30.91
2019;09;14;6;30.61;30.61
2019;09;14;7;31.12;31.12
2019;09;14;8;32.3;32.3
2019;09;14;9;35.81;35.81
2019;09;14;10;41.77;41.77
2019;09;14;11;39.17;39.17
2019;09;14;12;39.17;39.17
2019;09;14;13;39.17;39.17
2019;09;14;14;39.9;39.9
2019;09;14;15;39.06;39.06
2019;09;14;16;35.48;35.48
2019;09;14;17;32.07;32.07
2019;09;14;18;35.48;35.48
2019;09;14;19;42.42;42.42
2019;09;14;20;43.92;43.92
2019;09;14;21;47.99;47.99
2019;09;14;22;44.05;44.05
2019;09;14;23;41.77;41.77
2019;09;14;24;36.1;36.1
2019;09;15;1;40;40
2019;09;15;2;36.05;36.05
2019;09;15;3;31.75;31.75
2019;09;15;4;31.5;31.5
2019;09;15;5;31.41;31.41
2019;09;15;6;31.5;31.5
2019;09;15;7;31.75;31.75
2019;09;15;8;31.75;31.75
2019;09;15;9;31.75;31.75
2019;09;15;10;36.56;36.56
2019;09;15;11;39.01;39.01
2019;09;15;12;39.01;39.01
2019;09;15;13;39.5;39.5
2019;09;15;14;39.77;39.77
2019;09;15;15;39.76;39.76
2019;09;15;16;36.53;36.53
2019;09;15;17;35.76;35.76
2019;09;15;18;36;36
2019;09;15;19;41.75;41.75
2019;09;15;20;43.96;43.96
2019;09;15;21;48.9;48.9
2019;09;15;22;50;50
2019;09;15;23;45.91;45.91
2019;09;15;24;43.51;43.51
2019;09;16;1;44.86;44.86
2019;09;16;2;44.08;44.08
2019;09;16;3;40.8;40.8
2019;09;16;4;39.5;39.5
2019;09;16;5;38.75;38.75
2019;09;16;6;39.98;39.98
2019;09;16;7;46.44;46.44
2019;09;16;8;49.93;49.93
2019;09;16;9;50.77;50.77
2019;09;16;10;52.3;52.3
2019;09;16;11;50.79;50.79
2019;09;16;12;50.82;50.82
2019;09;16;13;50;50
2019;09;16;14;50.32;50.32
2019;09;16;15;49.39;49.39
2019;09;16;16;48.91;48.91
2019;09;16;17;48.11;48.11
2019;09;16;18;50.67;50.67
2019;09;16;19;49.93;49.93
2019;09;16;20;50.79;50.79
2019;09;16;21;55.38;55.38
2019;09;16;22;51.09;51.09
2019;09;16;23;48.32;48.32
2019;09;16;24;49.68;49.68
2019;09;17;1;50.51;50.51
2019;09;17;2;50.51;50.51
2019;09;17;3;50.11;50.11
2019;09;17;4;49.88;49.88
2019;09;17;5;49.86;49.86
2019;09;17;6;50.11;50.11
2019;09;17;7;50.34;50.34
2019;09;17;8;50.91;50.91
2019;09;17;9;52.03;52.03
2019;09;17;10;50.76;50.76
2019;09;17;11;50.36;50.36
2019;09;17;12;49.9;49.9
2019;09;17;13;50.11;50.11
2019;09;17;14;50.11;50.11
2019;09;17;15;50.11;50.11
2019;09;17;16;49.88;49.88
2019;09;17;17;50;50
2019;09;17;18;50.11;50.11
2019;09;17;19;50.51;50.51
2019;09;17;20;50.34;50.34
2019;09;17;21;51.26;51.26
2019;09;17;22;52.01;52.01
2019;09;17;23;49.86;49.86
2019;09;17;24;50.11;50.11
2019;09;18;1;50.4;50.4
2019;09;18;2;49.03;49.03
2019;09;18;3;48.03;48.03
2019;09;18;4;47.67;47.67
2019;09;18;5;47.5;47.5
2019;09;18;6;47.67;47.67
2019;09;18;7;47.67;47.67
2019;09;18;8;49.95;49.95
2019;09;18;9;51.22;51.22
2019;09;18;10;51.07;51.07
2019;09;18;11;50.51;50.51
2019;09;18;12;50.1;50.1
2019;09;18;13;50.49;50.49
2019;09;18;14;50.8;50.8
2019;09;18;15;50.01;50.01
2019;09;18;16;50.03;50.03
2019;09;18;17;50.4;50.4
2019;09;18;18;50.98;50.98
2019;09;18;19;51.01;51.01
2019;09;18;20;52.27;52.27
2019;09;18;21;53.53;53.53
2019;09;18;22;54.74;54.74
2019;09;18;23;50.85;50.85
2019;09;18;24;49.86;49.86
2019;09;19;1;50.34;50.34
2019;09;19;2;49.51;49.51
2019;09;19;3;47.59;47.59
2019;09;19;4;46.5;46.5
2019;09;19;5;45.48;45.48
2019;09;19;6;47.1;47.1
2019;09;19;7;48.73;48.73
2019;09;19;8;51.79;51.79
2019;09;19;9;54;54
2019;09;19;10;52;52
2019;09;19;11;50.34;50.34
2019;09;19;12;50.3;50.3
2019;09;19;13;50.87;50.87
2019;09;19;14;51;51
2019;09;19;15;50.49;50.49
2019;09;19;16;50.34;50.34
2019;09;19;17;50.47;50.47
2019;09;19;18;50.65;50.65
2019;09;19;19;52.2;52.2
2019;09;19;20;55.07;55.07
2019;09;19;21;56.24;56.24
2019;09;19;22;53.53;53.53
2019;09;19;23;50.55;50.55
2019;09;19;24;49.51;49.51
2019;09;20;1;50.34;50.34
2019;09;20;2;49.07;49.07
2019;09;20;3;48.48;48.48
2019;09;20;4;47.07;47.07
2019;09;20;5;46.28;46.28
2019;09;20;6;46.89;46.89
2019;09;20;7;47.7;47.7
2019;09;20;8;52.05;52.05
2019;09;20;9;53.47;53.47
2019;09;20;10;52.09;52.09
2019;09;20;11;49.48;49.48
2019;09;20;12;48.67;48.67
2019;09;20;13;48.87;48.87
2019;09;20;14;48.69;48.69
2019;09;20;15;46.3;46.3
2019;09;20;16;45.13;45.13
2019;09;20;17;45.1;45.1
2019;09;20;18;46.3;46.3
2019;09;20;19;47.77;47.77
2019;09;20;20;50.75;50.75
2019;09;20;21;51.1;51.1
2019;09;20;22;49.7;49.7
2019;09;20;23;46.3;46.3
2019;09;20;24;46.5;46.5
2019;09;21;1;47.5;47.5
2019;09;21;2;46.46;46.46
2019;09;21;3;41.5;41.5
2019;09;21;4;39.08;39.08
2019;09;21;5;36;36
2019;09;21;6;35.09;35.09
2019;09;21;7;35;35
2019;09;21;8;35.24;35.24
2019;09;21;9;36.13;36.13
2019;09;21;10;40.86;40.86
2019;09;21;11;41.6;41.6
2019;09;21;12;40.85;40.85
2019;09;21;13;40;40
2019;09;21;14;39;39
2019;09;21;15;37;37
2019;09;21;16;35;35
2019;09;21;17;34.9;34.9
2019;09;21;18;35;35
2019;09;21;19;38.13;38.13
2019;09;21;20;44.6;44.6
2019;09;21;21;48.73;48.73
2019;09;21;22;49.69;49.69
2019;09;21;23;42.3;42.3
2019;09;21;24;37;37
2019;09;22;1;35.55;35.55
2019;09;22;2;34.6;34.6
2019;09;22;3;32;32
2019;09;22;4;30.32;30.32
2019;09;22;5;29.86;29.86
2019;09;22;6;30.32;30.32
2019;09;22;7;33;33
2019;09;22;8;34.45;34.45
2019;09;22;9;34.7;34.7
2019;09;22;10;35.55;35.55
2019;09;22;11;37.57;37.57
2019;09;22;12;35.55;35.55
2019;09;22;13;35.55;35.55
2019;09;22;14;35.55;35.55
2019;09;22;15;34.95;34.95
2019;09;22;16;34.7;34.7
2019;09;22;17;34.45;34.45
2019;09;22;18;34.99;34.99
2019;09;22;19;39.5;39.5
2019;09;22;20;45;45
2019;09;22;21;50.09;50.09
2019;09;22;22;55.32;55.32
2019;09;22;23;53.26;53.26
2019;09;22;24;49.49;49.49
2019;09;23;1;48.99;48.99
2019;09;23;2;42.26;42.26
2019;09;23;3;41.65;41.65
2019;09;23;4;40.86;40.86
2019;09;23;5;39;39
2019;09;23;6;41.48;41.48
2019;09;23;7;44.27;44.27
2019;09;23;8;48.99;48.99
2019;09;23;9;50;50
2019;09;23;10;50.2;50.2
2019;09;23;11;49.99;49.99
2019;09;23;12;48.93;48.93
2019;09;23;13;48;48
2019;09;23;14;45.77;45.77
2019;09;23;15;43;43
2019;09;23;16;41.75;41.75
2019;09;23;17;41.41;41.41
2019;09;23;18;45;45
2019;09;23;19;48.61;48.61
2019;09;23;20;50.51;50.51
2019;09;23;21;52.48;52.48
2019;09;23;22;49.81;49.81
2019;09;23;23;42.85;42.85
2019;09;23;24;41;41
2019;09;24;1;39.07;39.07
2019;09;24;2;35.55;35.55
2019;09;24;3;34.4;34.4
2019;09;24;4;33.91;33.91
2019;09;24;5;32.95;32.95
2019;09;24;6;34.4;34.4
2019;09;24;7;39.07;39.07
2019;09;24;8;49.75;49.75
2019;09;24;9;50.01;50.01
2019;09;24;10;50.26;50.26
2019;09;24;11;49.2;49.2
2019;09;24;12;48.19;48.19
2019;09;24;13;44.97;44.97
2019;09;24;14;42.23;42.23
2019;09;24;15;40.01;40.01
2019;09;24;16;39.57;39.57
2019;09;24;17;39.91;39.91
2019;09;24;18;41.8;41.8
2019;09;24;19;47.24;47.24
2019;09;24;20;50;50
2019;09;24;21;52.48;52.48
2019;09;24;22;49.76;49.76
2019;09;24;23;44.95;44.95
2019;09;24;24;42.12;42.12
2019;09;25;1;39;39
2019;09;25;2;35.76;35.76
2019;09;25;3;35.27;35.27
2019;09;25;4;34.95;34.95
2019;09;25;5;35;35
2019;09;25;6;35.69;35.69
2019;09;25;7;38.89;38.89
2019;09;25;8;45.54;45.54
2019;09;25;9;49.36;49.36
2019;09;25;10;49.19;49.19
2019;09;25;11;49.11;49.11
2019;09;25;12;48.03;48.03
2019;09;25;13;48.88;48.88
2019;09;25;14;46.83;46.83
2019;09;25;15;44.16;44.16
2019;09;25;16;41;41
2019;09;25;17;41.03;41.03
2019;09;25;18;44.96;44.96
2019;09;25;19;46.99;46.99
2019;09;25;20;50.14;50.14
2019;09;25;21;51.74;51.74
2019;09;25;22;50.74;50.74
2019;09;25;23;48.59;48.59
2019;09;25;24;45.5;45.5
2019;09;26;1;49.59;49.59
2019;09;26;2;49.36;49.36
2019;09;26;3;48.28;48.28
2019;09;26;4;47.15;47.15
2019;09;26;5;46.83;46.83
2019;09;26;6;48.52;48.52
2019;09;26;7;48.59;48.59
2019;09;26;8;50.29;50.29
2019;09;26;9;51.51;51.51
2019;09;26;10;50.74;50.74
2019;09;26;11;49.84;49.84
2019;09;26;12;48.88;48.88
2019;09;26;13;48.07;48.07
2019;09;26;14;48.51;48.51
2019;09;26;15;46.82;46.82
2019;09;26;16;45.54;45.54
2019;09;26;17;45.71;45.71
2019;09;26;18;47;47
2019;09;26;19;47.21;47.21
2019;09;26;20;50;50
2019;09;26;21;50.94;50.94
2019;09;26;22;50.74;50.74
2019;09;26;23;48.59;48.59
2019;09;26;24;46.37;46.37
2019;09;27;1;49.56;49.56
2019;09;27;2;48.89;48.89
2019;09;27;3;47.89;47.89
2019;09;27;4;47.45;47.45
2019;09;27;5;47.4;47.4
2019;09;27;6;47.89;47.89
2019;09;27;7;48.53;48.53
2019;09;27;8;49.55;49.55
2019;09;27;9;50.31;50.31
2019;09;27;10;50.15;50.15
2019;09;27;11;49.55;49.55
2019;09;27;12;49.27;49.27
2019;09;27;13;48.94;48.94
2019;09;27;14;48.94;48.94
2019;09;27;15;47.89;47.89
2019;09;27;16;47;47
2019;09;27;17;46.49;46.49
2019;09;27;18;47.2;47.2
2019;09;27;19;47.19;47.19
2019;09;27;20;48.75;48.75
2019;09;27;21;50.56;50.56
2019;09;27;22;50.89;50.89
2019;09;27;23;48.59;48.59
2019;09;27;24;46.5;46.5
2019;09;28;1;49.69;49.69
2019;09;28;2;49.16;49.16
2019;09;28;3;48.89;48.89
2019;09;28;4;48.03;48.03
2019;09;28;5;47.89;47.89
2019;09;28;6;47.95;47.95
2019;09;28;7;44.4;44.4
2019;09;28;8;44.4;44.4
2019;09;28;9;44.4;44.4
2019;09;28;10;48.89;48.89
2019;09;28;11;47.52;47.52
2019;09;28;12;44.95;44.95
2019;09;28;13;46.14;46.14
2019;09;28;14;46.79;46.79
2019;09;28;15;43.82;43.82
2019;09;28;16;39.12;39.12
2019;09;28;17;37.83;37.83
2019;09;28;18;38;38
2019;09;28;19;40.25;40.25
2019;09;28;20;46.25;46.25
2019;09;28;21;49.81;49.81
2019;09;28;22;50.14;50.14
2019;09;28;23;48.76;48.76
2019;09;28;24;43.26;43.26
2019;09;29;1;48.69;48.69
2019;09;29;2;44.14;44.14
2019;09;29;3;40.5;40.5
2019;09;29;4;36.01;36.01
2019;09;29;5;35.26;35.26
2019;09;29;6;35.26;35.26
2019;09;29;7;35.92;35.92
2019;09;29;8;36.77;36.77
2019;09;29;9;38.44;38.44
2019;09;29;10;40.96;40.96
2019;09;29;11;41.5;41.5
2019;09;29;12;40.95;40.95
2019;09;29;13;40.95;40.95
2019;09;29;14;42.08;42.08
2019;09;29;15;40.94;40.94
2019;09;29;16;35.42;35.42
2019;09;29;17;35.26;35.26
2019;09;29;18;36.01;36.01
2019;09;29;19;40.95;40.95
2019;09;29;20;49.11;49.11
2019;09;29;21;52.98;52.98
2019;09;29;22;56.86;56.86
2019;09;29;23;54.5;54.5
2019;09;29;24;50.29;50.29
2019;09;30;1;50.29;50.29
2019;09;30;2;48.39;48.39
2019;09;30;3;46.78;46.78
2019;09;30;4;45.79;45.79
2019;09;30;5;44.45;44.45
2019;09;30;6;45.01;45.01
2019;09;30;7;47.27;47.27
2019;09;30;8;51.25;51.25
2019;09;30;9;52.13;52.13
2019;09;30;10;52.04;52.04
2019;09;30;11;51.5;51.5
2019;09;30;12;50.29;50.29
2019;09;30;13;50.29;50.29
2019;09;30;14;50.29;50.29
2019;09;30;15;49.45;49.45
2019;09;30;16;47.33;47.33
2019;09;30;17;47.32;47.32
2019;09;30;18;47.98;47.98
2019;09;30;19;51.13;51.13
2019;09;30;20;52.6;52.6
2019;09;30;21;56.74;56.74
2019;09;30;22;51.75;51.75
2019;09;30;23;47.95;47.95
2019;09;30;24;46.83;46.83
2019;10;01;1;50.59;50.59
2019;10;01;2;49.75;49.75
2019;10;01;3;48.45;48.45
2019;10;01;4;45.06;45.06
2019;10;01;5;44.07;44.07
2019;10;01;6;44.58;44.58
2019;10;01;7;48.51;48.51
2019;10;01;8;50.36;50.36
2019;10;01;9;51.28;51.28
2019;10;01;10;51.81;51.81
2019;10;01;11;50.92;50.92
2019;10;01;12;49.75;49.75
2019;10;01;13;48.74;48.74
2019;10;01;14;46.89;46.89
2019;10;01;15;39.49;39.49
2019;10;01;16;39.38;39.38
2019;10;01;17;42.88;42.88
2019;10;01;18;47.02;47.02
2019;10;01;19;49.75;49.75
2019;10;01;20;51.65;51.65
2019;10;01;21;52.92;52.92
2019;10;01;22;50.02;50.02
2019;10;01;23;45.06;45.06
2019;10;01;24;36.97;36.97
2019;10;02;1;36.25;36.25
2019;10;02;2;35.75;35.75
2019;10;02;3;35.07;35.07
2019;10;02;4;33;33
2019;10;02;5;34;34
2019;10;02;6;35.86;35.86
2019;10;02;7;40;40
2019;10;02;8;50.1;50.1
2019;10;02;9;52;52
2019;10;02;10;51.75;51.75
2019;10;02;11;50;50
2019;10;02;12;46.83;46.83
2019;10;02;13;44.16;44.16
2019;10;02;14;42.12;42.12
2019;10;02;15;39.9;39.9
2019;10;02;16;38.07;38.07
2019;10;02;17;38.49;38.49
2019;10;02;18;40.55;40.55
2019;10;02;19;48.01;48.01
2019;10;02;20;51.61;51.61
2019;10;02;21;52.1;52.1
2019;10;02;22;51.6;51.6
2019;10;02;23;49.82;49.82
2019;10;02;24;45.08;45.08
2019;10;03;1;50.25;50.25
2019;10;03;2;49.81;49.81
2019;10;03;3;48.4;48.4
2019;10;03;4;46;46
2019;10;03;5;46.11;46.11
2019;10;03;6;47.37;47.37
2019;10;03;7;49.5;49.5
2019;10;03;8;50.4;50.4
2019;10;03;9;50.98;50.98
2019;10;03;10;52.13;52.13
2019;10;03;11;50.02;50.02
2019;10;03;12;49.1;49.1
2019;10;03;13;46.68;46.68
2019;10;03;14;45.25;45.25
2019;10;03;15;41.86;41.86
2019;10;03;16;40.8;40.8
2019;10;03;17;41.5;41.5
2019;10;03;18;47.93;47.93
2019;10;03;19;51.23;51.23
2019;10;03;20;55.06;55.06
2019;10;03;21;53.53;53.53
2019;10;03;22;51.48;51.48
2019;10;03;23;49.5;49.5
2019;10;03;24;44.07;44.07
2019;10;04;1;50.8;50.8
2019;10;04;2;50;50
2019;10;04;3;50.15;50.15
2019;10;04;4;50.89;50.89
2019;10;04;5;51.36;51.36
2019;10;04;6;51.75;51.75
2019;10;04;7;51.75;51.75
2019;10;04;8;54.5;54.5
2019;10;04;9;54.53;54.53
2019;10;04;10;55.52;55.52
2019;10;04;11;54.25;54.25
2019;10;04;12;54.05;54.05
2019;10;04;13;54.52;54.52
2019;10;04;14;54.12;54.12
2019;10;04;15;52.27;52.27
2019;10;04;16;51.86;51.86
2019;10;04;17;51.69;51.69
2019;10;04;18;51.51;51.51
2019;10;04;19;51.69;51.69
2019;10;04;20;53.52;53.52
2019;10;04;21;56.52;56.52
2019;10;04;22;55.62;55.62
2019;10;04;23;52.52;52.52
2019;10;04;24;50.28;50.28
2019;10;05;1;53.89;53.89
2019;10;05;2;51.94;51.94
2019;10;05;3;50.12;50.12
2019;10;05;4;49.02;49.02
2019;10;05;5;48.12;48.12
2019;10;05;6;48.12;48.12
2019;10;05;7;46.52;46.52
2019;10;05;8;49;49
2019;10;05;9;49.17;49.17
2019;10;05;10;51.25;51.25
2019;10;05;11;50.5;50.5
2019;10;05;12;49;49
2019;10;05;13;48.37;48.37
2019;10;05;14;49;49
2019;10;05;15;46.07;46.07
2019;10;05;16;44.77;44.77
2019;10;05;17;42.8;42.8
2019;10;05;18;43.59;43.59
2019;10;05;19;48.11;48.11
2019;10;05;20;52.09;52.09
2019;10;05;21;54.12;54.12
2019;10;05;22;54.12;54.12
2019;10;05;23;51.12;51.12
2019;10;05;24;46.77;46.77
2019;10;06;1;51.12;51.12
2019;10;06;2;50.12;50.12
2019;10;06;3;47.51;47.51
2019;10;06;4;44.07;44.07
2019;10;06;5;43.78;43.78
2019;10;06;6;43.6;43.6
2019;10;06;7;42.51;42.51
2019;10;06;8;43.34;43.34
2019;10;06;9;43.33;43.33
2019;10;06;10;45.48;45.48
2019;10;06;11;47.01;47.01
2019;10;06;12;45.01;45.01
2019;10;06;13;45.71;45.71
2019;10;06;14;47.21;47.21
2019;10;06;15;43.35;43.35
2019;10;06;16;40.01;40.01
2019;10;06;17;39.33;39.33
2019;10;06;18;39.12;39.12
2019;10;06;19;39.96;39.96
2019;10;06;20;43.35;43.35
2019;10;06;21;51;51
2019;10;06;22;52.12;52.12
2019;10;06;23;50.29;50.29
2019;10;06;24;47.36;47.36
2019;10;07;1;51;51
2019;10;07;2;47.57;47.57
2019;10;07;3;45;45
2019;10;07;4;44;44
2019;10;07;5;44;44
2019;10;07;6;43.01;43.01
2019;10;07;7;47.54;47.54
2019;10;07;8;56;56
2019;10;07;9;55.1;55.1
2019;10;07;10;55.89;55.89
2019;10;07;11;53.08;53.08
2019;10;07;12;51.75;51.75
2019;10;07;13;49.91;49.91
2019;10;07;14;48.8;48.8
2019;10;07;15;47.57;47.57
2019;10;07;16;48.04;48.04
2019;10;07;17;48.78;48.78
2019;10;07;18;51.5;51.5
2019;10;07;19;54.91;54.91
2019;10;07;20;57.51;57.51
2019;10;07;21;56;56
2019;10;07;22;56;56
2019;10;07;23;51.25;51.25
2019;10;07;24;47.72;47.72
2019;10;08;1;57.5;57.5
2019;10;08;2;55.91;55.91
2019;10;08;3;54.63;54.63
2019;10;08;4;54.23;54.23
2019;10;08;5;53.67;53.67
2019;10;08;6;52.89;52.89
2019;10;08;7;52.72;52.72
2019;10;08;8;56;56
2019;10;08;9;56.65;56.65
2019;10;08;10;57.64;57.64
2019;10;08;11;55.14;55.14
2019;10;08;12;54.23;54.23
2019;10;08;13;54.98;54.98
2019;10;08;14;54.48;54.48
2019;10;08;15;52.94;52.94
2019;10;08;16;52.1;52.1
2019;10;08;17;51.49;51.49
2019;10;08;18;52.81;52.81
2019;10;08;19;53.16;53.16
2019;10;08;20;54.98;54.98
2019;10;08;21;58.69;58.97
2019;10;08;22;57.79;57.79
2019;10;08;23;51.6;51.6
2019;10;08;24;47.1;47.1
2019;10;09;1;48.8;48.8
2019;10;09;2;45.05;45.05
2019;10;09;3;43.14;43.14
2019;10;09;4;42.15;42.15
2019;10;09;5;41.07;41.07
2019;10;09;6;40.99;40.99
2019;10;09;7;41.82;41.82
2019;10;09;8;50.21;50.21
2019;10;09;9;52.73;52.73
2019;10;09;10;53.16;53.16
2019;10;09;11;50.85;50.85
2019;10;09;12;48.5;48.5
2019;10;09;13;50.22;50.22
2019;10;09;14;52.1;52.1
2019;10;09;15;48.35;48.35
2019;10;09;16;46.94;46.94
2019;10;09;17;46.9;46.9
2019;10;09;18;46.95;46.95
2019;10;09;19;47.09;47.09
2019;10;09;20;51.8;51.8
2019;10;09;21;55.23;55.23
2019;10;09;22;53.72;53.72
2019;10;09;23;47.48;47.48
2019;10;09;24;44.02;44.02
2019;10;10;1;44.04;44.04
2019;10;10;2;41.44;41.44
2019;10;10;3;40;40
2019;10;10;4;39.25;39.25
2019;10;10;5;38.75;38.75
2019;10;10;6;38.83;38.83
2019;10;10;7;40.23;40.23
2019;10;10;8;47.53;47.53
2019;10;10;9;48.01;48.01
2019;10;10;10;50;50
2019;10;10;11;46.16;46.16
2019;10;10;12;45.03;45.03
2019;10;10;13;46.21;46.21
2019;10;10;14;47.68;47.68
